ui,EndDate,Duration_tot,UserLanguage,Country,Consent_1,Condition,Age,Gender,Pol_ideo,Education,CRT,Demand_1,Demand_2,Demand,Attention_1,Attention_H,Timing_Inoc_Opening,Timing_Inoc_Warning,Timing_Inoc_1,Timing_Inoc_2,Threat_1,Threat_2,Threat_3,Threat_4,Threat,Affect_T1_1,Sci_Duration_1,Sci_1_Affect_1,Trial_1,Sci_Duration_2,Sci_2_Affect_1,Trial_2,Sci_Duration_3,Sci_3_Affect_1,Trial_3,Sci_Duration_4,Sci_4_Affect_1,Trial_4,Sci_Duration_5,Sci_5_Affect_1,Trial_5,Sci_Duration_6,Sci_6_Affect_1,Trial_6,Sci_Duration_7,Sci_7_Affect_1,Trial_7,Sci_Duration_8,Sci_8_Affect_1,Trial_8,Sci_Duration_9,Sci_9_Affect_1,Trial_9,Sci_Duration_10,Sci_10_Affect_1,Trial_10,Action_Duration_1,Act_1_Affect_1,Trial_11,Action_Duration_2,Act_2_Affect_1,Trial_12,Action_Duration_3,Act_3_Affect_1,Trial_13,Action_Duration_4,Act_4_Affect_1,Trial_14,Action_Duration_5,Act_5_Affect_1,Trial_15,Action_Duration_6,Act_6_Affect_1,Trial_16,Action_Duration_7,Act_7_Affect_1,Trial_17,Action_Duration_8,Act_8_Affect_1,Trial_18,Action_Duration_9,Act_9_Affect_1,Trial_19,Action_Duration_10,Act_10_Affect_1,Trial_20,CCB_real,CCB_cause,CCB_cons,CCB,WEPT_90,WEPT_Time,WEPT_1_acc,WEPT_2_acc,WEPT_3_acc,WEPT_4_acc,WEPT_5_acc,WEPT_6_acc,WEPT_7_acc,WEPT_8_acc,WEPT_Duration_1,WEPT_Duration_2,WEPT_Duration_3,WEPT_Duration_4,WEPT_Duration_5,WEPT_Duration_6,WEPT_Duration_7,WEPT_Duration_8,MIST_Timing_Page.Submit,T_Support,T_Delay,F_Support,F_Delay,MIST_score,MIST_T_score,MIST_F_score,T_Support_1,T_Support_2,T_Support_3,T_Support_4,T_Support_5,T_Delay_1,T_Delay_2,T_Delay_3,T_Delay_4,T_Delay_5,F_Support_1,F_Support_2,F_Support_3,F_Support_4,F_Support_5,F_Delay_1,F_Delay_2,F_Delay_3,F_Delay_4,F_Delay_5,F_Support_1_R,F_Support_2_R,F_Support_3_R,F_Support_4_R,F_Support_5_R,F_Delay_1_R,F_Delay_2_R,F_Delay_3_R,F_Delay_4_R,F_Delay_5_R,F_Support_R,F_Delay_R,MIST_dprime,MIST_cbias,MIST_hitrate,MIST_falsealarm,MIST_D_dprime,MIST_D_cbias,MIST_D_hitrate,MIST_D_falsealarm,MIST_S_dprime,MIST_S_cbias,MIST_S_hitrate,MIST_S_falsealarm,Inoculation_Group
7601C6EF-B939-486F-970B-DC5554F0FAFE,15/05/2023 15:05,810,EN,USA,23,1,28,1,1,2,0,0,0,0,3,NA,11.254,16.265,19.757,16.04,3,3,3,3,3,49,3.301,36,5,3,35,14,2.885,40,3,3.346,43,7,3.502,35,12,2.876,36,17,2.845,38,18,2.902,39,11,3.001,35,15,3.37,40,10,3.25,50,1,3.064,39,13,4.001,40,16,2.801,50,19,2.888,42,20,3.185,39,8,2.839,42,2,2.974,41,6,2.845,41,9,2.844,46,4,3,3,3,3,0,2,0.538461538,0.133333333,0,0,0,0,0,0,5,4.368,12.6,NA,NA,NA,NA,NA,47.812,1,0,0,1,10,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,5,4,0,-0.1,0.1,0.1,-0.2,-0.1,0,0.2,0.2,-0.1,0.2,0,Cognitive
23BFD29C-5672-4657-A781-0C588B34F8FC,15/05/2023 15:05,1357,EN,USA,23,0,47,1,5,3,1,4,2,3,3,NA,NA,NA,NA,NA,3,6,2,4,3.75,81,10.203,56,13,7.218,48,20,6.503,54,12,8.396,59,7,137.061,71,4,21.253,58,9,9.652,56,10,15.601,55,8,19.279,50,11,4.477,52,19,8.157,65,6,7.598,51,18,2.705,52,16,8.544,50,14,11.434,55,15,15.539,81,1,20.505,65,3,50.083,63,5,6.313,52,17,17.686,77,2,3.333333333,4,3.666666667,3.666666667,2,2,0.923076923,0.933333333,0,0,0,0,0,0,33.572,21.854,3.466,NA,NA,NA,NA,NA,110.15,5,4,4,3,12,9,7,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,2,0.2,-0.8,0.9,0.7,0.2,-0.7,0.8,0.6,0.2,-0.9,1,0.8,Control
83F200D2-CA9D-4CE3-8C28-9C03FAA60D44,15/05/2023 15:06,1513,EN,USA,23,4,62,1,10,2,1,0,0,0,3,NA,19.44,16.315,24.892,35.327,4,4,4,5,4.25,18,7.358,29,17,48.305,16,1,25.905,50,9,20.951,50,3,28.438,50,5,22.146,50,8,18.372,50,6,17.151,50,15,23.579,50,7,26.496,50,10,29.747,0,11,20.842,50,16,24.133,50,4,23.821,0,20,34.19,50,2,29.169,33,18,25.704,0,19,28.909,9,12,40.802,0,13,16.318,26,14,2,2.666666667,1,1.888888889,0,0,0,0,0,0,0,0,0,0,27.815,NA,NA,NA,NA,NA,NA,NA,167.594,1,4,1,4,10,5,5,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,4,1,0,-0.5,0.5,0.5,0,-0.8,0.8,0.8,0,-0.2,0.2,0.2,Socioaffective
F8CDD15E-4463-45D2-89E3-9B70786100AD,15/05/2023 15:06,736,EN,USA,23,3,48,1,8,3,1,0,0,0,3,NA,11.675,16.161,15.901,47.301,4,4,4,5,4.25,52,2.801,52,18,2.802,52,7,6.601,52,2,12.601,52,6,8.201,52,3,2.901,52,9,3.202,52,12,15.975,52,15,2.601,52,11,12.598,52,1,7.101,32,5,11.496,52,10,2.771,52,14,3.301,52,20,3.305,52,17,2.602,52,16,3.897,52,8,2.801,52,13,2.803,52,4,3.001,52,19,2.666666667,2,2.666666667,2.444444444,0,0,0,0,0,0,0,0,0,0,7.866,NA,NA,NA,NA,NA,NA,NA,124.312,0,3,1,4,8,3,5,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,4,1,-0.2,-0.4,0.3,0.5,-0.2,-0.7,0.6,0.8,-0.2,-0.1,0,0.2,Cognitive
CA006FD9-8947-4067-995C-602592E70135,15/05/2023 15:06,928,EN,USA,23,5,39,1,6,2,0,0,0,0,3,NA,15.501,16.693,17.846,39.85,5,5,5,4,4.75,47,19.87,49,16,15.856,30,7,29.801,52,8,4.669,37,9,3.502,45,4,8.9,43,11,5.8,34,14,9.469,51,2,6.601,46,3,6.341,45,12,6.1,50,13,10.469,45,6,4.889,45,18,3.588,47,10,4.865,48,15,3.449,42,20,3.594,57,19,5.837,52,17,5.101,43,5,11.368,47,1,3.333333333,3,3,3.111111111,0,0,0,0,0,0,0,0,0,0,7.5,NA,NA,NA,NA,NA,NA,NA,32.636,1,2,2,0,11,3,2,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,3,5,0.1,-0.25,0.3,0.2,0.4,-0.2,0.4,0,-0.2,-0.3,0.2,0.4,Cognitive
B7993A1F-53FC-425E-9537-2FC83DC86998,15/05/2023 15:06,1463,EN,USA,23,1,28,1,7,3,1,0,0,0,3,NA,12.377,31.212,16.138,45.733,4,5,4,4,4.25,60,2.579,64,8,8.833,63,18,3.994,63,2,2.731,68,6,3.972,67,13,3.955,63,1,23.569,70,20,7.669,66,3,3.663,68,17,6.407,75,14,3.703,69,10,4.022,75,4,2.576,72,9,2.538,61,11,2.771,63,16,4.932,76,19,2.721,73,5,3.316,68,15,3.322,69,7,8.189,67,12,2.666666667,4,3.666666667,3.444444444,8,8,0.923076923,0.933333333,1,1,1,1,0.933333333,1,9.11,3.666,7.49,11.003,3.639,3.243,6.649,2.409,30.952,2,2,3,3,8,4,6,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,2,2,-0.2,-0.5,0.4,0.6,-0.2,-0.5,0.4,0.6,-0.2,-0.5,0.4,0.6,Cognitive
70A89181-B355-411A-B380-6785457F7153,15/05/2023 15:07,741,EN,USA,23,0,23,1,10,2,0,0,0,0,3,NA,NA,NA,NA,NA,5,3,4,6,4.5,78,2.57,75,7,2.837,77,15,3.242,58,17,3.477,67,4,2.678,68,8,2.544,39,10,6.227,71,14,19.607,81,16,20.03,63,3,2.457,76,9,3.988,65,1,3.85,78,20,10.478,72,13,3.123,36,6,2.87,53,5,2.725,63,19,2.452,52,18,6.931,46,2,2.773,70,11,3.41,69,12,3,2.666666667,3,2.888888889,0,2,0.769230769,0.466666667,0,0,0,0,0,0,3.313,4.656,6.492,NA,NA,NA,NA,NA,29.195,3,2,3,4,8,5,7,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,2,1,-0.2,-0.6,0.5,0.7,-0.4,-0.6,0.4,0.8,0,-0.6,0.6,0.6,Control
7336D3B3-3A5D-4319-8A84-AE49CDAE3C87,15/05/2023 15:07,1360,EN,USA,23,2,47,1,2,3,3,0,0,0,3,NA,11.101,15.693,15.78,27.431,5,3,4,7,4.75,100,13.951,100,2,3.488,100,20,15.833,100,3,5.875,100,12,11.452,100,16,3.377,100,7,7.798,100,15,5.878,100,14,10.379,100,1,241.438,100,13,5.301,100,6,6.701,100,17,3.271,100,11,76.781,100,9,5.497,100,10,6.435,100,4,4.343,100,19,8.126,100,18,6.254,100,8,5.3,100,5,5,5,5,5,2,2,0.923076923,1,0,0,0,0,0,0,12.765,3.201,1.865,NA,NA,NA,NA,NA,104.462,5,5,3,2,15,10,5,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,2,3,0.5,-0.75,1,0.5,0.6,-0.7,1,0.4,0.4,-0.8,1,0.6,Socioaffective
246F38BC-27E4-4ECC-8FCD-201BEE81861A,15/05/2023 15:07,516,EN,USA,23,3,23,0,5,3,0,0,0,0,3,NA,11.595,18.119,16.43,15.901,7,3,6,7,5.75,77,2.638,83,4,2.694,65,16,2.759,75,1,3.042,34,10,3.143,34,18,3.29,68,7,4.575,90,6,4.787,36,2,2.604,37,13,4.778,75,19,3.26,85,9,3.265,66,5,2.928,94,12,3.451,83,8,2.834,76,11,4.711,87,3,3.04,82,14,2.811,81,20,2.635,82,17,3.461,83,15,4.666666667,3.333333333,3,3.666666667,0,0,0,0,0,0,0,0,0,0,19.601,NA,NA,NA,NA,NA,NA,NA,17.693,2,2,2,4,8,4,6,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,3,1,-0.2,-0.5,0.4,0.6,-0.4,-0.6,0.4,0.8,0,-0.4,0.4,0.4,Cognitive
3099CE27-769C-482F-BE1C-EF4784C83A84,15/05/2023 15:07,495,EN,USA,23,0,26,1,4,3,3,0,0,0,3,NA,NA,NA,NA,NA,4,5,4,5,4.5,70,4.601,84,17,2.822,84,7,3.24,81,19,4.288,82,5,5.162,75,4,3.621,84,18,3.011,87,20,2.973,72,2,2.826,78,14,3.136,83,16,3.642,75,3,4.697,75,9,2.894,78,13,2.575,81,11,3.013,77,12,6.412,70,1,4.654,74,6,3.454,75,10,2.615,88,15,3.299,76,8,3.666666667,4,4,3.888888889,1,2,0.615384615,1,0,0,0,0,0,0,2.996,7.962,6.901,NA,NA,NA,NA,NA,25.356,5,5,5,4,11,10,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0.1,-0.95,1,0.9,0.2,-0.9,1,0.8,0,-1,1,1,Control
4E0347DC-ABB9-4862-BAD8-89DEFC4549D2,15/05/2023 15:08,1683,EN,USA,23,3,33,1,6,2,0,0,0,0,3,NA,11.302,16.002,15.851,15.985,7,5,4,7,5.75,50,4.442,52,9,3.272,52,13,9.999,52,4,19.149,52,2,4.797,51,1,12.962,52,5,5.4,52,14,4.002,52,6,4.344,52,16,6.642,53,15,2.768,52,11,3.496,52,19,3.368,52,17,3.401,52,12,15.491,52,7,5.201,52,20,7.158,49,18,3.901,52,10,9.77,52,8,6.838,52,3,5,4.666666667,5,4.888888889,3,8,0.923076923,0.866666667,0.6,0.666666667,0.266666667,0.733333333,1,1,18.483,6.281,1.741,3.801,5.503,4.03,3.961,3.644,109.174,3,3,4,2,10,6,6,1,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,3,0,-0.6,0.6,0.6,0.2,-0.5,0.6,0.4,-0.2,-0.7,0.6,0.8,Cognitive
6B781E2A-7CFA-438D-B00D-C5528D8F42EE,15/05/2023 15:09,564,EN,USA,23,1,26,1,7,2,1,0,0,0,3,NA,10.803,15.85,16.5,15.99,4,5,4,7,5,52,2.815,27,9,4.691,52,3,4.759,54,10,2.767,46,12,3.678,52,4,2.728,44,13,3.938,35,11,3.1,52,7,2.727,52,19,4.391,52,8,2.983,34,6,2.988,52,5,3.031,52,17,3.394,52,20,2.938,27,14,4.181,51,1,2.954,52,16,2.869,52,15,9.584,52,2,2.603,40,18,4.333333333,4.333333333,3.666666667,4.111111111,0,1,0.153846154,0,0,0,0,0,0,0,27.901,2.359,NA,NA,NA,NA,NA,NA,40.096,5,5,5,5,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,-1,1,1,0,-1,1,1,Cognitive
97ECA80C-5C3E-4554-8EBB-9A630C3C3218,15/05/2023 15:09,1822,EN,USA,23,3,51,1,2,3,1,0,0,0,3,NA,11.069,15.891,16.254,15.871,7,1,1,7,4,100,10.5,100,4,12.236,100,6,4.225,100,17,20.898,100,1,44.342,100,10,15.654,100,14,6.102,96,8,15.735,100,11,12.414,100,19,7.944,100,20,4.001,100,9,18.867,100,18,8.426,100,16,7.753,100,12,11.33,100,7,8.498,100,3,15.5,100,15,8.324,100,2,4.815,100,13,5.831,99,5,5,5,5,5,5,8,0.769230769,1,0.866666667,1,0.733333333,1,1,1,12.028,5.344,3.1,6.707,2.577,7.3,1.853,1.945,129.461,5,4,3,1,15,9,4,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,2,4,0.5,-0.65,0.9,0.4,0.6,-0.5,0.8,0.2,0.4,-0.8,1,0.6,Cognitive
5270D064-1F26-4815-B8C9-3120ACC3FC19,15/05/2023 15:09,739,EN,USA,23,2,61,1,10,3,3,0,0,0,3,NA,12.001,16.7,16.8,17.1,5,7,6,7,6.25,90,7.401,52,10,6.835,52,5,5.481,52,16,3.901,52,12,10.184,90,1,4.094,52,15,5.166,56,4,7.692,58,6,6.974,62,3,4.479,52,9,2.476,52,17,4.459,53,13,3.202,52,19,3.801,52,18,3.19,52,20,6.536,52,8,5.486,55,7,4.754,52,11,12.201,59,2,3.294,52,14,5,5,3.666666667,4.555555556,1,1,0.923076923,0,0,0,0,0,0,0,14.88,13.873,NA,NA,NA,NA,NA,NA,64.517,5,3,5,2,11,8,7,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,3,0.1,-0.75,0.8,0.7,0.2,-0.5,0.6,0.4,0,-1,1,1,Socioaffective
49ECD9AB-5510-473B-B625-F51C4D3F4F01,15/05/2023 15:11,1831,EN,USA,23,4,67,0,8,3,1,0,0,0,3,NA,12.334,18.021,17.021,23.459,6,6,5,4,5.25,70,19.78,59,8,17.11,65,6,13.958,61,7,16.392,71,5,14.019,64,20,18.46,65,9,5.32,64,17,26.259,60,15,10.271,67,10,15.317,65,14,12.679,43,1,15.9,65,16,15.674,67,18,16.115,60,12,17.013,72,2,13.326,64,11,14.494,63,19,9.058,62,3,15.336,69,4,12.058,60,13,5,4,4.666666667,4.555555556,2,6,0.769230769,0.733333333,1,0.8,0.933333333,0.866666667,0,0,11.811,5.886,10.08,10.233,17.583,5.431,17.067,NA,120.994,4,4,5,2,11,8,7,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,3,0.1,-0.75,0.8,0.7,0.4,-0.6,0.8,0.4,-0.2,-0.9,0.8,1,Socioaffective
4F336848-8F12-4FAC-95FB-ABB2A5BAEFB3,15/05/2023 15:11,629,EN,USA,23,4,24,1,1,4,1,0,0,0,3,NA,11.268,16.479,17.139,16.4,6,4,6,7,5.75,38,2.604,23,11,7.291,94,1,2.76,42,12,2.455,100,18,2.404,100,9,3.237,60,2,3.105,61,4,2.631,10,8,2.681,77,14,2.502,17,16,4.653,86,19,8.131,99,17,2.761,100,6,2.647,8,5,2.657,11,15,3.369,70,10,2.941,24,3,3.052,52,7,2.55,92,13,2.562,37,20,3.666666667,4,4.666666667,4.111111111,0,0,0,0,0,0,0,0,0,0,16.858,NA,NA,NA,NA,NA,NA,NA,24.767,3,2,2,2,11,5,4,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,3,3,0.1,-0.45,0.5,0.4,0,-0.4,0.4,0.4,0.2,-0.5,0.6,0.4,Socioaffective
BEF7DF90-FF94-4CC2-99E8-5F17BABD8EFB,15/05/2023 15:11,1021,EN,USA,23,2,21,1,10,2,0,0,0,0,3,NA,12.793,21.335,19.888,21.414,6,5,5,6,5.5,80,61.683,83,1,8.067,68,6,8.772,75,8,8.795,72,18,11.898,74,16,9.263,55,17,5.084,69,5,6.798,59,7,6.944,71,2,6.849,61,13,27.926,79,4,5.936,91,12,3.056,78,14,10.201,71,19,6.245,83,20,19.101,66,9,11.604,77,10,4.227,67,15,11.232,81,3,25.293,80,11,4,4,4,4,0,1,0.846153846,0,0,0,0,0,0,0,10.346,8.898,NA,NA,NA,NA,NA,NA,65.342,5,3,5,4,9,8,9,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,-0.1,-0.85,0.8,0.9,-0.2,-0.7,0.6,0.8,0,-1,1,1,Socioaffective
11C09867-90EA-4327-95C3-4D1EDC6EB4C4,15/05/2023 15:12,1268,EN,USA,23,2,33,1,9,3,3,0,0,0,3,NA,11.06,16.729,16.029,16.095,7,5,7,6,6.25,77,3.033,81,3,2.743,82,16,3.151,44,5,2.903,31,2,2.601,9,15,2.875,77,12,2.983,76,1,2.729,68,18,2.733,26,9,2.857,74,11,3.249,24,7,2.74,72,20,2.593,88,17,2.944,72,10,3.201,71,6,2.7,84,8,2.777,80,13,2.729,34,14,2.767,59,4,2.755,43,19,2,4,3.333333333,3.111111111,0,0,0,0,0,0,0,0,0,0,8.463,NA,NA,NA,NA,NA,NA,NA,17.9,3,2,4,4,7,5,8,1,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,-0.3,-0.65,0.5,0.8,-0.4,-0.6,0.4,0.8,-0.2,-0.7,0.6,0.8,Socioaffective
B2BC8D2B-ACC7-4003-A7E9-DA88308C5C79,15/05/2023 15:12,1418,EN,USA,23,2,60,1,3,3,1,0,0,0,3,NA,15.801,15.997,17.247,19.479,3,4,4,3,3.5,38,2.951,44,6,10.508,50,9,3.552,77,3,2.963,57,14,10.354,58,7,2.811,47,16,3.311,65,2,5.969,34,4,3.221,50,15,4.048,65,11,12.685,22,18,5.446,43,8,3.591,50,12,2.927,50,10,4.763,45,5,3.022,42,20,4.7,50,1,6.885,45,17,3.801,47,13,3.127,45,19,5,5,4,4.666666667,5,8,0.769230769,0.933333333,1,1,0.933333333,1,0.866666667,0.866666667,3.916,9.196,2.778,3.795,3.132,4.254,2.798,1.564,119.346,5,3,4,1,13,8,5,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,4,0.3,-0.65,0.8,0.5,0.4,-0.4,0.6,0.2,0.2,-0.9,1,0.8,Socioaffective
CCE3FAF4-8305-489C-90AB-CEEB60E2C0A1,15/05/2023 15:14,2187,EN,USA,23,4,47,1,6,2,0,0,0,0,3,NA,14.585,16.401,16.242,16.16,7,7,7,7,7,100,48.674,100,10,3.253,99,17,2.801,100,15,5.497,100,9,3.055,50,3,3.801,100,16,3.164,97,18,3.102,99,14,3.051,100,13,18.278,100,1,2.961,100,19,4.617,80,5,17.401,100,20,2.801,70,4,3.59,50,2,3.277,100,11,3.993,90,6,4.385,92,7,505.504,100,8,20.801,98,12,3.666666667,1.666666667,5,3.444444444,0,8,0,0.066666667,0.066666667,0.066666667,0.2,0.133333333,0.133333333,0.2,11.446,3.448,4.5,3.001,3,3.007,2.902,3.255,202.576,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,Socioaffective
92679869-BE40-49A4-AAB8-5424B5BE79EF,15/05/2023 15:16,696,EN,USA,23,2,30,1,3,3,3,0,0,0,3,NA,10.816,16.613,19.38,15.758,5,6,7,6,6,70,3.887,14,17,4.134,16,14,5.541,24,4,6.101,17,12,3.136,19,9,3.268,16,16,2.769,21,10,4.768,16,5,5.203,67,1,4.48,29,6,4.691,21,3,2.732,20,20,6.303,25,18,4.754,16,11,2.844,21,19,3.97,20,7,11.982,16,13,4.968,32,2,3.686,15,8,2.718,16,15,5,4,5,4.666666667,1,2,0.846153846,0.933333333,0,0,0,0,0,0,3.289,5.961,2.307,NA,NA,NA,NA,NA,98.253,5,3,5,2,11,8,7,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0.1,-0.75,0.8,0.7,0.2,-0.5,0.6,0.4,0,-1,1,1,Socioaffective
18A282C0-5C67-4228-9D7F-2FD2E0AC1CBF,15/05/2023 15:16,1588,EN,USA,23,1,59,1,5,2,0,0,0,0,3,NA,20.4,25.091,16.5,16.756,4,4,4,3,3.75,51,4.465,31,4,28.582,36,13,9.2,42,12,4.645,32,8,11.27,51,5,3.001,47,15,3.501,47,18,3.4,34,7,8.468,38,11,19.852,34,2,3.3,51,17,11.462,26,6,9.866,51,14,2.701,44,19,9.392,30,9,12.459,51,3,7.783,44,20,3.001,47,16,21.47,51,1,3.663,34,10,3,3.333333333,3.333333333,3.222222222,0,0,0,0,0,0,0,0,0,0,17.404,NA,NA,NA,NA,NA,NA,NA,142.13,3,3,2,2,12,6,4,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,3,3,0.2,-0.5,0.6,0.4,0.2,-0.5,0.6,0.4,0.2,-0.5,0.6,0.4,Cognitive
ED9CEFDF-F165-44C4-90B1-2FFD61ECE67C,15/05/2023 15:16,2086,EN,USA,23,3,55,0,8,2,1,0,0,0,3,NA,20.041,22.592,21.433,40.43,7,4,3,4,4.5,48,34.583,30,10,13.771,29,13,18.101,30,20,22.202,30,7,20.727,32,17,19.252,30,1,6.9,31,6,20.649,30,18,12.623,30,15,17.9,30,19,7.689,27,16,17.653,32,3,21.401,30,5,19.09,30,11,24.767,30,14,16.147,31,4,24.996,30,12,8.978,31,2,15.802,30,9,18.202,31,8,3.666666667,3.333333333,3.666666667,3.555555556,0,1,0.692307692,0,0,0,0,0,0,0,21.786,5.883,NA,NA,NA,NA,NA,NA,214.388,4,5,2,4,13,9,6,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,3,1,0.3,-0.75,0.9,0.6,0.2,-0.9,1,0.8,0.4,-0.6,0.8,0.4,Cognitive
7CA9DAB7-56A1-4422-95A9-D1E164FD6BD5,15/05/2023 15:17,609,EN,USA,23,3,22,0,6,2,2,0,0,0,3,NA,10.968,15.66,19.716,15.859,7,5,6,4,5.5,66,4.429,84,5,2.826,94,19,2.863,96,15,10.082,76,2,2.789,93,17,6.124,90,12,2.758,55,1,3.291,95,18,2.872,93,13,2.971,95,10,2.683,79,7,3.432,83,4,3.892,87,8,2.635,92,16,3.896,100,11,2.554,100,20,4.853,81,3,3.541,83,6,3.117,85,14,2.911,96,9,5,4.666666667,5,4.888888889,0,0,0,0,0,0,0,0,0,0,15.016,NA,NA,NA,NA,NA,NA,NA,86.465,5,3,3,1,14,8,4,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,2,4,0.4,-0.6,0.8,0.4,0.4,-0.4,0.6,0.2,0.4,-0.8,1,0.6,Cognitive
1B6A65E2-A3FC-4B55-B37C-E8DB564632CE,15/05/2023 15:17,1116,EN,USA,23,6,37,1,2,4,1,0,0,0,3,NA,31.626,19.713,17.771,19.719,3,3,1,1,2,80,7.231,29,17,14.216,25,7,3.961,32,11,4.879,1,4,4.119,13,20,6.362,3,1,3.922,35,18,9.336,18,8,8.609,47,13,15.609,1,2,21.052,100,19,9.613,15,9,3.166,4,16,5.332,17,14,5.036,22,12,6.305,28,5,5.998,9,6,5.67,31,10,9.031,19,15,9.455,2,3,5,5,5,5,2,5,0.769230769,0.933333333,0.933333333,0.733333333,0.866666667,0,0,0,1.778,2.045,3.05,5.133,2.24,2.26,NA,NA,83.215,5,2,4,2,11,7,6,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,3,0.1,-0.65,0.7,0.6,0,-0.4,0.4,0.4,0.2,-0.9,1,0.8,Socioaffective
C24F8959-F0A2-4BE4-B5A6-B38C2CB4EE68,15/05/2023 15:19,1199,EN,USA,23,4,29,1,10,3,0,0,0,0,3,NA,10.946,18.947,16.616,18.343,4,5,5,4,4.5,37,3.166,57,12,3.679,57,18,2.838,52,15,3.133,60,5,2.966,54,14,4.33,55,11,10.151,29,6,6.499,53,7,7.571,46,8,12.81,52,1,7.023,62,10,6.876,71,19,2.936,53,16,7.211,51,3,2.703,50,17,7.607,50,2,11.126,61,4,4.309,65,20,4.242,64,9,38.827,49,13,5,4.666666667,5,4.888888889,1,3,0.538461538,0.733333333,0.933333333,0,0,0,0,0,11.162,8.261,4.149,10.777,NA,NA,NA,NA,158.04,5,5,5,2,13,10,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,3,0.3,-0.85,1,0.7,0.6,-0.7,1,0.4,0,-1,1,1,Socioaffective
819BF5A4-E576-4331-A01A-B1DB564A3D6E,15/05/2023 15:19,746,EN,USA,23,0,39,1,7,3,1,0,0,0,3,NA,NA,NA,NA,NA,3,3,3,2,2.75,45,7.779,31,17,9.248,45,19,14.598,32,14,10.296,21,16,8.663,40,13,8.273,32,6,6.536,64,15,9.292,47,1,9.733,42,12,6.675,28,9,6.124,40,10,23.896,30,20,7.963,46,2,7.057,38,7,13.063,34,18,11.525,42,5,10.852,30,3,9.892,37,11,5.529,40,8,8.023,58,4,4,2.666666667,4,3.555555556,0,0,0,0,0,0,0,0,0,0,8.284,NA,NA,NA,NA,NA,NA,NA,51.998,3,3,4,2,10,6,6,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,3,0,-0.6,0.6,0.6,0.2,-0.5,0.6,0.4,-0.2,-0.7,0.6,0.8,Control
